Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
31,"Healy, Margaret Ann",FR-1,Carnegie Mellon,2:23.09,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
32,"Kelleher, Fiona",SO-2,NYU,2:23.45,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
33,"Lannen, Emily",JR-3,Carnegie Mellon,2:23.77,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
34,"Morrongiello, Victoria",JR-3,Brandeis,2:23.86,Friar Invitational,"Apr 14, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
35,"Korn, Elizabeth",JR-3,Brandeis,2:25.02,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
36,"Dening, Jade",SO-2,Utica,2:25.12,Jerry Gravel Classic,"Apr 15, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
37,"Barr, Kelly",FR-1,Widener,2:25.28,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
38,"Torres, Jessie",FR-1,Alvernia,2:25.38,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
39,"Jackson, Erin",SO-2,Muhlenberg,2:25.61,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
40,"Sweely, Jaden",SO-2,Widener,2:25.95,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
41,"Radcliffe, Abigail",JR-3,DeSales,2:26.02,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
42,"Palumbo, Emma",SO-2,St. Lawrence,2:26.07,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
43,"Nye, Gabriella",FR-1,Widener,2:26.10,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
44,"Kammer, Madison",FR-1,Misericordia,2:26.34,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
45,"Ness, Kaiti",SO-2,Johns Hopkins,2:26.71,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
46,"Pickard, Bridget",JR-3,Brandeis,2:26.88,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
47,"Ellison, Adrienne",SR-4,Muhlenberg,2:27.42,2023 TCNJ Invitational,"Apr 8, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
48,"Massillon, Grace",SO-2,Johns Hopkins,2:27.43,2023 Towson Spring Open,"Mar 31, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
49,"Zaugg, Suzanne",JR-3,Ramapo,2:28.00,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
50,"Haynes, Alycia",SR-4,Farmingdale St.,2:28.11,The Big Hurt,"Apr 1, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
51,"Murphy, Lily",FR-1,St. Vincent (Pa.),2:28.19,Grove City College Mini Invita,"Apr 5, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
52,"Johnson, Kaylynn",SO-2,Grove City,2:28.36,Grove City College Mini Invita,"Apr 5, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
53,"Cruz-Bermudez, Janaiya",JR-3,Utica,2:28.58,Jerry Gravel Classic,"Apr 15, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
54,"Devries, Sarah",JR-3,Misericordia,2:28.63,Misericordia Twilight 2023,"Apr 4, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
55,"Lyle, Ella",SO-2,Grove City,2:28.75,Tomcat Invitational,"Apr 15, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
56,"Olmedo, Elina",SR-4,Springfield,2:28.84,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
57,"Devita, Alyssa",FR-1,Albright,2:28.89,York College Twilight Meet,"Apr 5, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
58,"Ford, Tara",SR-4,Widener,2:29.04,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
59,"Maguire, Ellen",SO-2,Muhlenberg,2:29.09,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
60,"Dames, Jocelyn",FR-1,Marywood,2:29.21,Misericordia Twilight 2023,"Apr 4, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
61,"Simmons, Abigale",SR-4,Salisbury,2:29.24,2023 Towson Spring Open,"Mar 31, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
62,"Constantin, Mia",SO-2,Carnegie Mellon,2:29.37,Westminster Invitational 2023,"Apr 8, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
63,"Cassavell, Zoey",SO-2,Ramapo,2:29.47,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
64,"Raya, Sayra",SR-4,USMMA,2:29.96,Coach O Invitational,"Apr 2, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
65,"Annasenz, Kelsey",SO-2,Misericordia,2:30.05,Misericordia Twilight 2023,"Apr 4, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
66,"Popoff, Isabelle",JR-3,Alfred State,2:30.08,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
67,"Keefe, Gia",FR-1,Misericordia,2:30.50,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
68,"Martinez, Mia",FR-1,Stevenson,2:30.83,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
69,"Gallagher, Shae",SR-4,Springfield,2:30.87,Springfield College Classic,"Apr 8, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
70,"Schultz, Emma",SO-2,Widener,2:31.04,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
71,"Davis, Carlina",SO-2,Misericordia,2:31.25,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
72,"Bennett, Lydia",SO-2,Grove City,2:31.28,Bethany Invitational,"Mar 25, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
73,"Resele, Julia",FR,Lebanon Valley,2:31.30,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
74,"Barre, Elizabeth",SR-4,Carnegie Mellon,2:31.32,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
75,"Wagner, Jaylyn",SR-4,NYU,2:31.57,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,ECAC DIII Outdoor Performance List,Women
1,"McLaughlin, Colin",SO-2,Carnegie Mellon,3:49.74,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
2,"Boyce, Timothy",SO-2,St. Lawrence,3:50.13,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
3,"Seletskiy, Aleksei",SO-2,Carnegie Mellon,3:50.37,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
4,"Beyer, Arthur",SR-4,Johns Hopkins,3:51.18,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
5,"Chen, Daniel",JR-3,Johns Hopkins,3:52.66,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
6,"Carleo, TJ",FR-1,Brandeis,"3:55.61
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
7,"Ivanov, Alex",JR-3,Carnegie Mellon,3:56.30,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
8,"Buchan, Tim",SO-2,Vassar,3:58.19,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
9,"Tyce, Carl",SR-4,DeSales,3:58.95,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
10,"Cassidy, Rowan",FR-1,Johns Hopkins,3:59.05,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
11,"Magana, Jose",SO-2,Vassar,3:59.18,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
12,"Millar, David",JR-3,Widener,3:59.26,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
13,"Clark, Isaac",FR-1,USMMA,3:59.68,CGA Spring Invite,"Apr 8, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
14,"Stefan, Adam",SR-4,Muhlenberg,3:59.69,2023 TCNJ Invitational,"Apr 8, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
15,"Pena, Ryan",FR-1,Ramapo,3:59.74,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
16,"Flear, Thomas",SO-2,Widener,4:00.72,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
17,"Myers, Andrew",SO-2,Johns Hopkins,4:00.73,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
18,"Carolan, Patrick",SR-4,Widener,4:00.82,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
19,"Patterson, Tim",SO-2,St. Vincent (Pa.),4:01.30,Bethany Invitational,"Mar 25, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
20,"Sears, Jack",FR-1,McDaniel,4:01.31,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
21,"Taylor, Andy",FR-1,NYU,4:01.60,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
22,"Coyle, Matthew",SO-2,Carnegie Mellon,4:01.80,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
23,"Sech, Elijah",SR-4,Carnegie Mellon,4:01.94,Dave Labor Invitational,"Mar 31, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
24,"Hsu, Jacob",JR-3,Carnegie Mellon,4:02.22,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
25,"Harmer, Aidan",SR-4,Springfield,4:02.23,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
26,"Slokenbergs, Valdis",SO-2,Johns Hopkins,4:02.29,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
27,"Pearl, Jake",SR-4,Keene State,4:02.84,2023 UMass-Lowell Invitational,"Mar 24, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
28,"Gobel, Rece",SR-4,Springfield,4:03.05,Springfield College Classic,"Apr 8, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
29,"Diaz, Jon",SR-4,NYU,4:03.20,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
30,"Cardie, Joseph",SR-4,Widener,4:03.26,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
31,"Artis, Shane",JR-3,DeSales,4:03.50,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
32,"Paul, Julian",SO-2,Washington & Jefferson,4:03.52,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
33,"Logan, Nick",JR-3,SUNY Cobleskill,4:03.83,Cortland Red Dragon Open,"Apr 8, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
34,"Nicholls, Lance",FR-1,Johns Hopkins,4:03.98,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
34,"Rhinehart, Trey",SO-2,Misericordia,4:03.98,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
36,"Ferrizzi, Vince",JR-3,Lebanon Valley,4:04.17,York College Twilight Meet,"Apr 5, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
37,"Chang, Jake",FR-1,NYU,4:04.42,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
38,"McCann, Michael",FR-1,Marywood,4:04.56,King's College Monarch Invitational,"Mar 18, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
39,"Madsen, Anders",SO-2,McDaniel,4:04.80,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
40,"Damiani, Thomas",FR-1,Carnegie Mellon,4:04.86,Westminster Invitational 2023,"Apr 8, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
41,"Munro, Kyle",SR,Lebanon Valley,4:04.90,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
42,"Wong, Joseph",SR-4,Springfield,4:05.06,Springfield College Classic,"Apr 8, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
43,"Thalheimer, Bryce",JR-3,Johns Hopkins,4:05.55,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
44,"Zweisler, Luke",FR-1,USMMA,4:05.78,Coach O Invitational,"Apr 2, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
45,"Lyndaker, Nicholas",FR-1,St. Lawrence,4:05.82,University of Vermont Quad TF Meet,"Apr 8, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
46,"Goff, Willem",JR-3,Brandeis,"4:05.85
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
47,"Konieczny , Andrew",SO-2,Neumann,4:05.95,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
48,"Deremer, Josh",SO-2,DeSales,4:06.24,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
49,"Barrett, Tyler",JR,Alvernia,4:06.32,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
50,"Vottero, Markus",SO-2,Muhlenberg,4:06.33,2023 TCNJ Invitational,"Apr 8, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
51,"Sandifer, Matt",SO-2,Johns Hopkins,4:06.76,2023 Towson Spring Open,"Mar 31, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
52,"Baronski, Jack",SO-2,Marywood,4:06.92,King's College Monarch Invitational,"Mar 18, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
53,"Bujdos, Joe",SO-2,St. Vincent (Pa.),4:07.12,Bethany Invitational,"Mar 25, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
54,"Loy, Andrew",JR-3,Lebanon Valley,4:07.26,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
55,"Rothstein, Samuel",FR-1,Lebanon Valley,4:07.55,40th Millersville Metrics,"Mar 31, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
56,"Rocha, Jorge",SO-2,NYU,4:07.56,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
57,"Nowak, Zachary",SR-4,Carnegie Mellon,4:07.86,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
58,"Kinch, Connor",FR-1,Salisbury,4:07.92,2023 NSU Track & Field Invitational,"Apr 15, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
59,"Schindler, Hayden",JR-3,Stevenson,4:08.02,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
60,"Plunkett, Thomas",JR-3,Widener,4:08.21,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
61,"Chen, Jeffrey",FR-1,NYU,4:08.33,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
62,"Durdaller, David",JR-3,Carnegie Mellon,4:08.49,Dave Labor Invitational,"Mar 31, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
63,"Pelech, William",FR-1,NYU,4:09.10,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
64,"Vayda, Christopher",SR-4,Springfield,4:09.70,AIC Yellowjacket Invitational,"Apr 1, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
65,"Pennington, Brock",SO-2,Washington & Jefferson,4:09.81,Grove City College Mini Invita,"Apr 5, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
66,"Dessalines, Samson",FR-1,Johns Hopkins,4:10.13,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
67,"Meci, Andrew",SR,Juniata,4:10.68,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
68,"Roselli, Anthony",SO-2,Alvernia,4:10.77,York College Twilight Meet,"Apr 5, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
68,"Kelly, Gavin",FR-1,Widener,4:10.77,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
70,"Chang, Kai",FR-1,Vassar,4:11.08,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
71,"Cave, Jason",SR-4,Salisbury,4:11.14,2023 NSU Track & Field Invitational,"Apr 15, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
72,"Williams, Seth",SO-2,Carnegie Mellon,4:11.40,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
73,"Rodriguez Jr., Emmanuel",SO-2,Alvernia,4:11.50,40th Millersville Metrics,"Mar 31, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
74,"Larson, Jonas",SO-2,Johns Hopkins,4:11.70,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
74,"Skutt, Michael",SO-2,St. Lawrence,4:11.70,Saints Ice Broken Open,"Apr 1, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Men
1,"Sibold, Allison",SO-2,St. Lawrence,4:34.26,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
2,"Anderson, Claire",FR-1,Washington & Jefferson,4:36.87,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
3,"Kane, Vivian",FR-1,NYU,4:37.35,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
4,"Senthilkumar, Harrinee",FR-1,Johns Hopkins,4:37.67,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
5,"Seballos , Kristen",SR-4,Carnegie Mellon,4:38.97,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
6,"Setton, Mackenzie",FR-1,Johns Hopkins,4:41.32,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
7,"Bunke, Lauren",JR-3,Lebanon Valley,4:43.04,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
8,"Smith, Grace",SO-2,Grove City,4:43.06,Tomcat Invitational,"Apr 15, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
9,"Stockman, Augusta",SR-4,Vassar,4:43.82,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
10,"Catalano, Adriana",FR-1,Johns Hopkins,4:44.59,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
11,"Nye, Gabriella",FR-1,Widener,4:45.15,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
12,"Carr, Cassie",SO-2,Washington & Jefferson,4:45.30,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
13,"Smith, Amelia",SR-4,DeSales,4:45.45,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
14,"Sawosik, Camille",SR-4,Johns Hopkins,4:46.92,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
15,"Schoener, Katelyn",JR-3,Alvernia,4:47.16,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
16,"DiBenedetto, Kayla",SO-2,Brandeis,"4:47.23
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
17,"Pardew, Isabelle",SR-4,Stevenson,4:48.72,York College Twilight Meet,"Apr 5, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
18,"Gladden, Stella",FR-1,NYU,4:48.82,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
19,"Diaz, Isis",FR-1,Johns Hopkins,4:48.88,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
20,"Cheng, Katherine",SO-2,NYU,4:49.06,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
21,"Zaugg, Suzanne",JR-3,Ramapo,4:49.27,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
22,"Kyle, Kristina",FR-1,Springfield,4:50.46,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
23,"Tummalapalli, Kavya",SR-4,Carnegie Mellon,4:50.53,Washington & Lee Carnival,"Mar 17, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
24,"Nola, Olivia",SO-2,PSU-Behrend,4:50.54,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
25,"Healy, Margaret Ann",FR-1,Carnegie Mellon,4:50.87,Washington & Lee Carnival,"Mar 17, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
26,"Cooper, Janie",FR-1,NYU,4:50.89,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
27,"Bernotas, Katelyn",SR-4,Widener,4:51.33,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
28,"Liu, Jacqueline",FR-1,Carnegie Mellon,4:51.56,Washington & Lee Carnival,"Mar 17, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
29,"Sheth, Lily",SO-2,Johns Hopkins,4:51.73,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
30,"Yuan, Mona",SR-4,Carnegie Mellon,4:52.22,Washington & Lee Carnival,"Mar 17, 2023",NaN,1500 Meters,ECAC DIII Outdoor Performance List,Women
